subset,method,total_samples,eligible_samples,coverage,mae,median_absolute_error,mean_relative_error,mean_axis_normalized_error,median_axis_normalized_error,within_1pct_axis_span,within_2pct_axis_span,within_5pct_axis_span
calibration_eligible,raw_auto_local,43,28,0.6511627906976745,5.775382724512355,0.08690978117686399,1.3722513813129111,0.024093383307493454,0.002438400029353397,0.75,0.8571428571428571,0.8928571428571429
calibration_eligible,global_mean_bias,43,28,0.6511627906976745,6.223265035904747,0.6464729316778186,1.494309671427515,0.05124553881081786,0.029552028365155962,0.17857142857142858,0.39285714285714285,0.6785714285714286
calibration_eligible,global_median_bias,43,28,0.6511627906976745,5.797538996923305,0.11897340711060611,1.3883544206559886,0.025904832953485498,0.0056419633744855275,0.7142857142857143,0.8214285714285714,0.8928571428571429
calibration_eligible,line_type_mean_bias,43,28,0.6511627906976745,6.52093287985974,0.9624241069589123,1.557247838100668,0.06712581184955198,0.04376795935519929,0.14285714285714285,0.32142857142857145,0.6071428571428571
calibration_eligible,line_type_median_bias,43,28,0.6511627906976745,5.962786022434118,0.3610853065706674,1.4362984548317257,0.03699586464604511,0.017511788447981513,0.32142857142857145,0.5357142857142857,0.8928571428571429
calibration_eligible,learned_phase1_calibrator,43,28,0.6511627906976745,5.8808593882991795,0.1140178348039953,1.394409109689055,0.025188236775813427,0.004841671490621943,0.7857142857142857,0.8214285714285714,0.8928571428571429
